,popularity
167497,42
87879,62
154663,52
227437,56
14750,70
228341,53
29021,27
201685,37
164384,39
178568,34
22209,64
42268,53
171417,20
191445,21
135514,58
181794,58
221681,34
36622,27
56725,57
7666,37
142148,51
231493,58
100121,54
115534,61
172501,18
156270,54
24975,37
72593,11
92296,51
208756,41
211371,12
67567,70
111616,73
4030,40
174704,14
217714,43
135352,28
177978,42
120059,50
194858,18
42464,55
80798,10
130347,33
122087,54
17461,68
23536,43
127741,31
69344,61
174253,17
47248,40
88222,55
37972,26
54263,0
76576,0
63209,51
47174,38
231246,45
171791,20
117379,17
171861,20
79741,20
209216,35
13365,39
157739,55
52020,29
29787,22
191845,18
138375,22
25140,32
158384,50
83079,7
104046,0
12591,43
154464,54
91466,52
28052,37
89655,59
97311,57
213307,57
199440,43
218315,33
124221,45
92540,49
9363,47
118868,52
19271,52
193952,8
225395,56
114221,71
119564,55
145454,64
162503,25
166265,75
188040,26
225879,51
56019,7
95930,57
172298,20
210830,36
231817,38
15507,61
87851,57
120589,54
110970,71
93714,59
209440,51
142621,59
149263,64
50968,28
21465,51
36298,36
80238,12
17641,55
130225,33
200741,33
179558,41
54091,64
232712,38
206581,29
212207,12
164206,27
185322,26
74239,0
221155,26
79476,11
165343,24
108706,78
122849,54
175999,42
22285,61
128984,27
84937,48
196271,0
123859,40
38302,32
70703,56
104661,25
126029,46
18998,59
66348,46
94750,58
146633,49
32475,32
134938,31
135839,35
162586,34
3157,54
51162,25
87192,79
141811,48
172698,19
89253,54
64197,52
138045,29
67465,71
86254,44
71477,30
201766,31
184444,25
152275,84
206278,36
142223,54
105796,10
90795,54
91007,51
151316,60
14635,74
149613,58
99237,54
63371,46
99998,50
41275,60
122787,45
94417,59
26430,38
25857,38
208255,48
74018,0
188192,19
150359,68
213925,53
128664,0
74544,0
129794,28
89696,53
204287,24
200955,39
8070,37
29511,29
98303,59
227632,57
99112,46
55577,1
26647,30
94330,58
5583,51
161455,36
23055,41
66542,41
90109,53
1876,60
103229,46
190486,25
89247,54
195371,3
76487,0
20698,50
138747,29
117412,61
139571,65
30908,20
92074,48
80592,15
186389,28
184862,33
67492,67
64279,47
76620,3
15553,68
116182,61
226776,56
60062,58
117849,58
232503,36
19853,55
34402,13
187182,27
208400,41
180240,43
174678,15
183896,15
121765,55
69965,64
52886,38
214553,54
102278,53
230732,49
24318,47
215958,45
210474,43
211449,10
138802,25
211250,16
85498,42
161580,36
52889,32
155939,47
216810,10
101215,46
9393,48
56902,57
94997,58
54634,0
153903,59
1098,41
207183,65
33619,24
96603,49
98841,53
90652,53
973,43
8165,39
204167,31
11075,46
216843,30
123382,0
140511,54
221100,24
186033,31
13284,43
191072,19
116072,59
140024,47
123730,41
110766,70
117353,67
195233,0
2857,59
54364,0
31393,20
149421,56
138377,19
230911,42
166303,70
136160,27
143897,52
69054,64
21388,50
219356,26
54702,0
170130,25
13757,81
24374,45
110030,65
224134,59
50089,32
43272,55
160962,33
215175,48
214202,53
100218,63
167275,23
116861,60
203902,24
66482,46
224376,62
29752,27
152304,78
110956,64
203154,32
28086,38
116121,60
17560,50
38371,41
142752,45
6226,52
22139,55
170377,22
69009,63
169815,26
100207,55
160087,40
26135,42
3488,59
171362,23
88580,62
174660,12
195532,0
111804,68
29553,38
88542,55
116110,62
122027,47
69046,63
34485,15
76966,0
24416,45
13976,78
124507,2
76160,0
208096,44
60697,51
82676,10
13682,71
134877,31
81806,14
223068,61
227697,46
153413,56
191769,19
170560,22
86665,42
166598,69
48197,42
35451,11
139503,64
151315,71
206260,23
222785,61
109651,71
116546,63
174361,15
230813,34
37862,36
28574,35
228748,48
142475,47
124799,38
127506,34
215093,52
42885,48
29204,27
204258,30
51509,34
109052,75
231091,45
119093,57
54501,0
115256,68
94519,63
30111,26
172450,20
223151,63
81448,10
204047,28
172781,17
133963,29
212303,74
224615,60
117608,56
145152,50
45430,20
148059,44
199409,38
196410,0
86927,45
164863,20
79762,17
126743,33
14313,69
104769,0
48493,28
50592,28
124662,34
179693,34
134055,29
202738,30
46459,48
92690,48
5567,56
85099,57
130619,33
3694,39
127284,34
189216,43
107155,7
64029,46
48694,47
63344,46
11731,48
106628,7
42851,52
26920,30
74816,0
115709,62
193330,59
43610,53
179435,34
49039,32
176896,33
12263,42
206695,26
5726,51
13455,59
163348,42
25538,51
51923,26
223782,61
170303,23
102890,48
10113,48
70922,26
69443,61
107547,2
37473,29
57270,59
189566,25
189705,19
14757,68
194483,12
199631,32
64413,52
178456,32
42398,63
2214,43
132936,33
148563,41
47809,41
40477,35
121229,54
158305,49
213725,22
106900,11
11688,46
74017,0
231749,47
2164,40
119622,53
168969,28
229131,44
98105,54
151261,68
25366,37
54212,1
190489,24
24732,34
80698,14
167132,37
49913,29
41369,58
144639,48
69718,60
153457,57
139065,68
106153,4
86720,43
50690,29
44818,47
126399,37
42350,55
225533,60
172609,20
121016,54
180504,30
13644,77
195710,0
187774,23
135719,54
61262,50
64956,48
108789,74
118279,61
29685,31
37096,34
210230,37
92327,48
187693,23
47156,34
10311,46
193115,64
61284,49
58391,19
198087,47
56693,56
201368,29
165352,23
226289,55
53629,27
58284,28
86393,49
151882,60
37213,30
81173,10
177992,35
207076,28
111310,63
157448,34
190813,47
87581,72
124510,46
88985,56
209363,43
16103,69
18364,53
142332,49
108636,69
57331,59
55573,0
91938,51
106147,12
145656,61
34277,15
88292,54
172928,18
85599,46
3403,55
38219,31
98579,53
195580,3
72893,16
202003,32
96802,50
171834,19
10807,47
141529,56
134578,31
219569,29
30250,26
102709,50
43502,60
216177,44
14918,75
11039,50
47224,47
209285,42
191992,79
162123,30
114178,71
134637,41
127277,32
64466,48
195903,12
119787,53
124191,45
171787,22
203504,29
75163,0
190882,23
99606,54
6569,53
141820,48
133076,30
48693,42
173510,15
217226,35
224010,61
226618,48
98589,54
79638,14
210780,43
74184,0
536,2
112293,62
115790,71
221986,66
134803,29
83848,44
15354,64
195028,3
20682,51
37925,31
197670,49
199859,36
110001,67
195858,2
40962,58
195702,0
18283,65
170568,24
37264,35
202413,39
72976,6
124889,48
60691,51
142692,47
4684,37
146446,52
216937,34
98129,60
227520,47
192461,59
203792,30
15729,59
150142,65
132247,55
203759,32
12029,45
108167,82
90393,50
129156,31
51076,32
202246,36
20786,50
188109,20
138625,19
94198,64
129091,36
223389,66
152890,64
99847,51
187006,25
159921,39
10593,44
209386,44
67609,67
94016,61
73216,4
146071,51
20280,49
50479,31
168126,34
208115,44
195983,0
8523,38
139327,63
172773,17
145316,43
175904,11
81103,12
171915,20
156150,56
167082,65
6271,56
47562,39
11241,50
156364,63
214150,51
34145,24
180360,40
210239,38
127426,31
28339,38
155060,58
154155,56
191254,25
91114,49
93799,62
79044,60
14648,69
90693,60
21016,43
29302,31
116377,62
167360,46
134644,31
23207,53
94535,57
19639,50
118212,59
169949,27
41260,60
85269,38
172829,17
231802,34
210073,36
68084,63
96823,51
96072,53
206422,25
21728,51
78485,63
225409,65
118732,63
153981,52
80776,19
57382,61
2712,60
39740,25
149656,61
177625,3
87190,76
134283,44
78182,58
164026,28
33546,26
107702,7
104112,22
183301,28
141840,51
29322,25
131921,33
189397,17
147656,41
101273,50
4898,55
34110,13
219119,40
69577,60
123562,43
218733,27
10698,53
111496,65
226016,59
94831,57
118856,56
195570,0
169957,25
93932,64
205221,34
20897,44
118832,58
1872,63
182792,23
154850,54
49677,27
22350,64
134353,34
70156,57
128940,36
29832,28
112451,67
108578,70
125051,38
188606,19
29400,26
138290,22
2242,39
195940,2
7779,37
93837,70
91348,50
218055,29
230379,37
11146,50
213117,59
93688,61
115586,71
144656,47
44273,48
196106,0
149470,62
62919,50
202651,35
65171,45
229087,41
136136,1
127864,34
13311,43
84471,43
194726,5
128566,33
75883,0
221548,28
97661,53
198787,44
78373,61
147279,53
116134,59
123552,52
145169,46
84907,40
96697,57
175625,12
209609,32
70912,18
37765,25
107794,5
202863,34
199074,46
10202,44
33911,36
32060,22
136390,31
83129,4
146961,42
135409,29
176453,41
12980,43
121563,55
195588,2
59757,37
36299,32
173328,16
41030,63
129024,37
172564,19
221308,28
231428,38
216206,56
36995,31
119907,56
19870,51
172672,35
232571,39
135660,10
15552,61
132194,46
118050,63
82297,12
181747,68
34560,13
117583,61
231927,36
180211,28
34109,13
2711,59
173050,16
104571,0
101347,52
60179,48
9244,56
185403,32
217717,30
228561,43
208633,46
135517,24
200609,37
42352,50
48533,41
169775,26
22383,59
184003,11
184640,11
172753,17
76484,0
170096,25
115981,67
225121,55
141666,58
212329,73
27545,43
30845,21
95782,57
112022,67
88022,54
58522,22
171038,23
182818,23
174598,15
94531,57
140953,49
28696,31
176632,41
223071,60
9249,50
113386,71
204586,26
45216,15
83851,47
69942,57
124520,40
67244,70
93579,62
27956,40
212536,66
8924,36
116056,59
177870,30
105769,3
146256,48
98385,56
117538,54
164362,26
5796,54
113167,63
154904,48
134153,28
215839,45
141817,56
112794,62
179660,33
189335,18
47242,41
4846,52
91019,60
147021,46
145534,54
164261,31
163142,28
94684,54
189642,22
24137,42
40295,30
201406,36
161336,38
178609,47
15620,63
39891,35
36791,33
66359,46
87936,52
167610,41
204560,30
220179,30
74343,0
159022,46
152867,68
99492,57
104754,13
164798,38
102657,45
69643,67
209408,37
228628,45
26062,40
17555,63
26776,32
58731,22
144052,51
95903,54
163195,21
114804,66
108011,82
40702,65
105107,0
229036,43
26782,34
177472,48
14178,63
96037,65
100809,39
181855,48
184021,14
120065,54
203833,30
182032,42
77856,67
166650,62
18223,58
206519,27
77944,66
196439,1
134595,35
28870,34
207284,56
16385,57
190261,27
205033,29
79824,11
78400,61
30850,19
110819,65
108647,78
22312,62
28407,46
8309,37
136489,30
185066,36
95412,53
185606,28
113238,67
51151,32
154429,51
69733,59
218446,42
6603,58
143251,53
2924,55
6109,47
75665,0
172130,20
204098,36
123185,41
150826,57
218846,27
41905,56
53489,24
151929,66
118826,53
108437,72
159737,44
78013,64
118361,57
22493,56
101064,55
15776,59
19247,45
181120,41
196297,1
6821,48
99832,57
190417,18
141326,58
110209,69
68703,63
30508,25
147123,47
136310,23
164594,23
19063,56
76312,0
30521,27
225843,60
124831,0
152402,73
33740,29
108977,70
210411,39
152431,72
82797,18
135750,31
75841,0
141368,60
203128,33
38994,27
8463,37
18322,50
9197,51
59615,52
50605,32
174748,17
66617,91
215624,46
93097,66
130768,24
73590,0
137180,23
206438,35
140862,51
232608,39
231601,0
213823,53
64843,43
90872,49
151549,60
135559,38
176629,35
124617,38
71844,23
15219,70
56906,49
138438,24
216324,44
2883,54
26138,38
123962,10
158421,50
60785,52
40450,32
52751,27
101497,51
172717,19
206213,23
129847,34
101242,45
205240,31
228196,59
89367,59
230516,39
1166,70
26701,29
226624,50
25058,39
73903,0
112778,60
160804,40
184131,22
206271,20
169213,25
113042,68
214635,49
113609,63
90454,54
223236,59
112426,67
104872,56
185336,52
30576,35
49667,35
22886,49
157785,39
19105,45
38771,32
69550,58
136899,27
19259,50
62655,44
154487,57
198026,46
13535,44
48228,39
109301,74
15780,66
194980,4
222179,64
89517,44
115945,70
174871,12
140370,55
172002,18
122648,48
223105,64
47998,37
90635,51
11271,46
96732,56
57413,56
175768,11
112675,60
3003,59
68212,68
196991,35
93730,66
34562,19
140611,59
5649,51
52990,26
123617,9
189137,18
173546,17
203688,32
94194,63
39359,32
33061,18
223183,63
139398,64
144655,46
230862,43
44646,45
230201,46
115116,65
206853,28
108295,74
97490,58
102514,52
42114,56
159174,55
102678,43
113770,64
91087,49
183592,30
17375,59
70310,57
208975,35
210352,34
134089,37
222923,57
85150,45
153189,56
14323,67
192872,60
8435,44
158185,35
213889,60
135427,27
59437,0
180559,38
32964,32
68969,64
18470,55
139396,66
120676,56
77854,66
68560,63
62312,49
110346,74
140373,52
201948,35
37517,24
39950,27
60056,53
181056,28
62842,43
69156,60
107539,9
20097,53
54524,0
162560,29
107679,3
100417,57
130468,28
197730,50
41862,58
48506,38
193233,53
198661,44
185506,28
158467,52
215911,49
20311,49
187298,25
187574,17
194241,18
28564,29
221999,67
61109,47
40223,34
158729,46
129563,27
198897,46
12677,45
31437,39
111888,64
59407,0
17868,52
1181,70
62535,49
124118,44
138443,51
48038,42
77629,64
231476,42
208584,39
59779,52
206075,33
172687,21
126855,35
157370,38
69747,58
18200,53
121003,56
120788,55
112562,60
100931,53
57968,24
115057,65
185531,30
61293,49
45579,16
88402,65
24626,53
120750,50
196230,0
224881,58
152757,66
162826,29
157313,44
50837,34
10214,49
152023,66
105123,31
190899,18
85951,51
68540,64
209756,40
119263,58
196295,0
100740,50
101806,58
130251,31
70875,19
48139,36
201905,26
61048,47
160299,35
155233,51
177468,38
124150,39
179498,36
180932,43
47530,39
5399,50
232174,45
130776,21
158534,58
175417,12
197096,42
181638,31
191521,19
117428,63
124094,42
206518,27
34789,15
39069,22
155829,57
64486,40
142292,49
66539,41
220793,32
129348,33
206273,26
90518,53
187356,23
132883,32
49813,0
128139,31
62816,43
78328,63
193375,53
215109,48
178063,41
94218,59
182611,37
46821,47
186141,34
58198,27
183961,19
160277,37
152816,74
53108,21
154895,52
17253,58
57976,31
21119,50
192593,61
74299,0
23132,50
225310,53
199023,43
165254,34
57694,45
6248,52
23452,47
161377,25
195342,0
139718,55
76615,3
177847,38
43709,50
101980,51
67382,66
9016,36
146634,48
17896,55
2705,56
84616,45
4467,40
68922,65
210312,37
163110,39
137147,38
14983,65
61762,44
124393,37
176891,36
215611,45
106475,12
44664,52
109045,81
58675,20
191830,20
150815,63
88767,51
187108,37
116599,63
25105,42
48035,32
62032,53
79321,21
206350,28
128301,32
28210,39
218018,32
19502,58
209926,35
127657,29
174960,14
196239,10
221872,65
71205,26
231548,43
11766,48
208487,44
89087,58
209892,41
41443,61
85927,44
195487,3
127747,24
199059,45
169941,26
100280,52
85760,43
10762,49
131847,36
134159,46
172926,18
52132,32
52426,23
90991,52
125226,35
21674,47
88892,52
230298,49
25648,39
160228,44
216974,34
163123,38
109761,70
211138,29
58228,36
17042,63
9792,41
1049,44
151802,55
113479,64
7455,37
81205,15
3231,59
115650,72
146537,53
103874,50
105645,6
44412,46
59787,50
187521,26
220600,30
55755,6
129494,24
165835,24
213786,54
131900,43
100980,52
228098,47
158631,48
124922,45
115467,65
52913,34
101499,51
105074,50
24704,40
15035,67
709,43
123251,41
151163,56
195614,1
221659,26
162693,30
121410,54
129351,30
16515,64
46226,29
110965,44
187064,48
226090,58
232664,45
112126,59
142348,50
226501,58
60159,55
118342,55
144968,52
79709,15
202054,32
100954,47
165580,18
43100,57
107572,12
158489,52
52113,31
12810,42
7947,35
231076,35
5107,51
153196,58
52552,28
103045,49
143851,43
62014,55
170540,24
111442,70
202307,41
134069,31
203075,32
64397,40
149707,60
210826,28
29189,29
163811,29
165846,21
94561,54
63050,45
15268,66
19640,53
206910,28
144377,22
133102,38
180789,31
166917,67
112508,66
54384,0
36332,33
102591,50
176397,40
137921,24
192592,52
23929,46
46236,53
34900,24
102443,54
105687,9
194411,9
139046,70
56102,0
160364,38
125958,36
191998,73
176199,38
211007,39
191925,12
121718,47
4976,58
230615,46
35129,17
217724,36
24568,49
59590,58
203656,41
144347,44
174025,19
131902,36
163068,28
172947,18
231496,42
221017,30
89589,52
109196,67
84406,49
148702,46
197919,44
144988,49
38239,28
166067,77
140154,57
119195,60
226725,44
38644,30
122995,49
20785,0
51045,35
134815,32
85383,45
51878,35
117724,59
26136,36
173927,16
93624,65
49772,37
224006,55
39622,30
170390,23
40345,20
93020,68
149217,73
101983,50
66944,76
167207,27
139637,55
31094,26
142793,50
58414,28
118611,59
42210,48
212923,59
15442,65
220286,32
161162,39
123400,0
84644,47
146248,50
134817,36
11845,46
2871,55
43358,48
170848,21
113151,65
152649,71
50449,36
100629,49
46372,48
204235,24
151358,59
197624,56
145127,47
14311,76
7225,51
121746,53
114299,69
41333,63
60848,49
12339,36
23877,38
65528,54
216824,10
44379,46
185176,33
194191,18
38728,41
117964,58
171843,20
143920,46
127676,30
26827,32
228422,56
53498,28
83679,43
43625,51
223581,61
97193,56
62653,50
47216,42
127711,34
144339,45
119407,54
170440,23
175422,13
85781,42
158431,57
90662,51
118202,55
70563,58
37234,37
129504,32
218164,35
161130,37
23509,44
225218,63
80828,17
207746,46
42092,57
44213,42
31710,26
132012,36
225930,51
232390,36
158424,49
27129,43
221689,24
35477,15
65737,43
56867,57
212596,63
16313,59
49148,37
99479,56
73186,3
132523,32
168383,30
14689,68
161895,28
134371,27
196331,3
209972,34
13743,69
14931,0
163014,31
56704,56
189445,16
17388,54
230444,48
154201,57
189316,22
92052,52
88604,57
131212,41
191745,16
9713,53
41580,55
49074,31
226602,20
64911,45
36943,33
77150,73
35137,21
232417,36
206809,24
219900,28
112862,71
42510,53
189261,18
60631,59
41551,57
191195,16
63412,45
229725,49
106613,8
153908,72
61034,47
48746,32
120981,56
44843,57
114671,64
110124,79
190268,17
198615,38
142066,61
155781,60
199911,38
102947,45
115290,63
119049,51
11582,45
70604,57
101492,64
48381,34
24521,47
909,41
230539,43
165664,21
16345,63
62204,45
129062,27
77797,62
17506,55
143453,51
63137,57
12439,41
103429,43
5207,58
55211,54
159166,51
11815,57
93712,63
15543,71
115373,60
98903,60
140298,52
116973,58
191501,18
33382,17
98487,59
223258,67
113724,61
196112,0
120951,54
113544,65
168119,33
124677,39
36354,31
129852,29
52757,23
205911,20
130945,26
177900,48
97664,55
9020,42
97242,54
107700,3
23407,49
49356,41
166325,70
3145,54
158554,53
146483,59
54653,0
184380,10
79837,17
102837,49
109047,75
232639,32
50565,34
126468,38
191149,20
176763,19
134412,34
77141,72
150734,55
8245,54
54345,3
68028,69
53104,29
107590,7
172718,29
154985,54
116754,62
58209,33
159084,49
145520,59
6861,52
100983,66
141749,50
19135,57
134015,35
189085,16
221391,23
124959,43
185900,41
13569,43
231216,43
204721,35
72264,17
110984,70
89043,51
57714,6
61337,48
222518,64
207956,47
87309,70
210894,42
137764,25
114935,74
170898,29
175996,0
49799,29
179303,33
64198,39
139733,56
68735,64
187894,24
26010,36
100072,54
105679,11
129886,25
78920,55
105752,9
21109,56
76872,0
99370,49
195633,0
19222,55
135878,25
21890,50
206063,29
105222,47
167546,41
216986,33
89805,49
206140,23
75511,6
125617,33
140627,53
81298,14
73896,0
16245,64
107267,9
113127,61
15904,59
116026,65
213396,57
128553,35
159455,37
94923,60
5158,51
224219,59
205942,28
115475,65
183323,22
202251,32
92696,50
198257,44
210113,32
124390,43
171825,22
113655,23
9910,43
32677,34
216236,47
54038,65
80452,10
36085,36
81802,17
219160,34
177941,31
88804,56
67243,71
147730,48
185226,32
89259,53
13895,69
172026,20
108053,83
150080,70
199926,41
192175,67
34533,17
144931,42
170261,26
69225,62
182263,38
111606,66
30818,23
56228,8
83974,44
116538,57
2719,53
160126,40
104913,25
199114,34
40000,32
200169,31
1462,58
99397,51
116729,65
127683,25
118196,64
87523,76
94530,61
218025,26
161712,30
128758,38
73564,0
34056,15
175805,13
96540,60
122078,50
97321,57
20508,48
12053,45
40770,63
228152,49
48019,37
179481,33
146378,57
128867,34
89390,53
41910,56
222710,60
135118,34
47896,37
39349,38
37224,25
19812,47
131051,58
5436,49
93052,66
69096,62
186955,25
100706,52
87392,81
156459,53
196150,4
23579,41
190612,29
44925,49
100575,50
232325,35
212314,74
38398,42
173294,17
159892,45
201497,36
